ds,yhat,yhat_lower,yhat_upper
2023-12-12,9.784984480505114,8.691745440524471,10.74478677785261
2023-12-13,9.777896421929967,8.813673115529978,10.844834919855204
2023-12-14,9.76074589396032,8.710828188126033,10.723089378937757
2023-12-15,9.725367333814853,8.683574095623252,10.748212568809889
2023-12-18,9.672736334500724,8.633699135683583,10.645168453347809
2023-12-19,9.674353188321462,8.696824664372743,10.689722239996529
2023-12-20,9.659760038329596,8.684933391531427,10.712131575346826
2023-12-21,9.636140548737748,8.682257890682754,10.6111513765272
2023-12-22,9.595559698504655,8.52813348392329,10.5995681512607
2023-12-26,9.540547673827042,8.55223436609376,10.557955035228101
2023-12-27,9.529994696559237,8.559465305858218,10.551649752194864
2023-12-28,9.512656710792701,8.484403209731372,10.510617274021168
2024-01-02,9.482179666513524,8.537830782560745,10.468505514578931
2024-01-03,9.481144210697112,8.518841251102574,10.515217454211038
2024-01-04,9.474973845830194,8.461358834069033,10.42715705626678
2024-01-05,9.455533336607385,8.439133879542865,10.44558249976972
2024-01-08,9.479518283317628,8.534688688532205,10.525920403893041
2024-01-09,9.515539074361286,8.469493695253313,10.51785022413858
2024-01-10,9.539212210076256,8.502329325798483,10.483681443818929
2024-01-11,9.557267592609193,8.45088332255754,10.598475997182938
2024-01-12,9.561252201893579,8.489559118738885,10.533577289305692
2024-01-15,9.647842902818615,8.649635339437282,10.649118622431962
2024-01-16,9.701367176509864,8.659881112967328,10.76205246468355
2024-01-17,9.740547981638304,8.779626834995629,10.733913758487956
2024-01-18,9.771989773242316,8.774105910483547,10.77682973686394
2024-01-19,9.787158972342764,8.816097353209939,10.814606324796951
2024-01-22,9.893966998664236,8.909278147579046,10.884158756683282
2024-01-23,9.949960868708876,8.959313256203826,11.019558326139627
2024-01-24,9.98966369532592,9.011491094361915,11.047308508849387
2024-01-25,10.019843092750207,8.983052119201737,11.054837862069006
2024-01-26,10.032155172545963,9.036450710651966,11.05587446012256
2024-01-29,10.12298697488655,9.17398638874184,11.11673591358971
2024-01-30,10.17195058224126,9.211120913183086,11.180658648915458
2024-01-31,10.204150098879143,9.261628993786038,11.218585266064853
2024-02-01,10.226565904078022,9.174897179012707,11.169374538744952
2024-02-02,10.231048872626628,9.212165712321292,11.308627352974119
2024-02-05,10.299582311184047,9.243034984577761,11.333157021215724
2024-02-06,10.341892009069484,9.312130977874448,11.340934979466992
2024-02-07,10.367939438699262,9.44821372176994,11.404434542801773
2024-02-08,10.384724344748166,9.356879907599227,11.394683872671532
2024-02-09,10.384086558701707,9.34400555543236,11.40838700960998
2024-02-14,10.500915981317876,9.475485361183747,11.464705265701028
2024-02-15,10.51414580750352,9.462550491969626,11.488825389616736
2024-02-16,10.509857838132023,9.506831259318853,11.537285786428502
2024-02-19,10.55316372203869,9.47506316169349,11.535182327970196
2024-02-20,10.586947644311396,9.57041057754896,11.631331218236916
2024-02-21,10.604199895632926,9.588212153968586,11.704956121676275
2024-02-22,10.611829110406974,9.582793349139438,11.62882894455972
2024-02-23,10.601618646459569,9.65054979606648,11.650458066763816
2024-02-26,10.626199455538364,9.651227120839776,11.551128956549118
2024-02-27,10.639751246793901,9.648845847926628,11.688654769200511
2024-02-28,10.637141042745675,9.653601242339368,11.644125266221954
2024-02-29,10.625480375502233,9.627488986078935,11.687693200723608
2024-03-01,10.59676436528985,9.604123491402921,11.616515202496903
2024-03-04,10.572635490696412,9.474842956915381,11.522583621779606
2024-03-05,10.58700193619846,9.481552894850198,11.535425758294476
2024-03-06,10.586927386166705,9.60839381937498,11.557187838516453
2024-03-07,10.579634419784112,9.647119415320105,11.611397729936597
2024-03-08,10.557188237069854,9.572824795125909,11.585271833725937
2024-03-11,10.563269740067463,9.549308659542387,11.552321892172577
2024-03-12,10.591244098259978,9.634221861306074,11.724136676209959
2024-03-13,10.606281981907573,9.63939701421955,11.551794016413286
2024-03-14,10.615369475129636,9.550990250885441,11.653969693311124
2024-03-15,10.610287638763424,9.615591123785528,11.687186732874299
2024-03-18,10.670926382997072,9.58675571048302,11.729689965279972
2024-03-19,10.716613755723749,9.774900592975978,11.786469933342227
2024-03-20,10.748438294718618,9.719469909923038,11.763755023331715
2024-03-21,10.772967243731655,9.639642445215165,11.783640654594434
2024-03-22,10.781574477384934,9.813356847984842,11.830826167217941
2024-03-25,10.869094252526713,9.8754468036709,11.874690135922233
2024-03-26,10.917993809099073,9.907507057383647,11.895688646027445
2024-03-27,10.949780894066928,9.939021824947703,11.918841482391931
2024-03-28,10.970893849344293,9.945991226603919,11.966165314446894
2024-04-01,11.019578199920772,10.005583728347277,12.005288002393584
2024-04-02,11.048840714853835,10.106340644685853,12.082658622179038
2024-04-03,11.058405881071705,10.036491008463846,12.111229751764801
2024-04-04,11.055091675102254,10.02448917480017,12.132258761485051
2024-04-05,11.030650121851483,9.976731883766279,12.020154302387143
2024-04-08,10.993327955506132,9.921556812772861,12.016565104675319
2024-04-09,10.994399430910368,10.022391941400876,12.033655994684445
2024-04-10,10.976626181050808,9.972434629806198,11.907245650479911
2024-04-11,10.947352504470679,9.93355700348265,11.879690665728258
2024-04-12,10.898826656209913,9.899449124998467,11.961912376209519
2024-04-15,10.804759046583385,9.711591301015515,11.81063863666201
2024-04-16,10.793193827854395,9.793427293210732,11.823583600105747
2024-04-17,10.766293015142717,9.781983947559574,11.816859255919637
2024-04-18,10.731499135069772,9.725186944028346,11.811890377608606
2024-04-19,10.681071489276125,9.695496698225941,11.702392853922117
2024-04-22,10.601819505823157,9.627752369915743,11.608821188740059
2024-04-23,10.601227113372861,9.533850378601132,11.595698723257016
2024-04-24,10.587730407195679,9.545597852982501,11.662565162453618
2024-04-25,10.568329383434138,9.481440004982199,11.643119044992748
2024-04-26,10.534795744174982,9.511877936531922,11.52117371574562
2024-04-29,10.509957751532015,9.50752602089433,11.533358544592216
2024-04-30,10.526954883841357,9.47984845705167,11.533746886762414
2024-05-02,10.52535625943156,9.531022821510675,11.500438464159066
2024-05-03,10.504646446458432,9.46564542024594,11.41439370679412
2024-05-06,10.502959706665713,9.502712339000148,11.512621091418547
2024-05-07,10.521894840652902,9.46374870997156,11.50781470563403
2024-05-08,10.523776326220048,9.565330040792594,11.536317988796691
2024-05-09,10.51519543802524,9.446068989888273,11.61987809990183
2024-05-10,10.487653931489081,9.466602650158698,11.489771388493807
2024-05-13,10.451331563496906,9.446380224123184,11.50731374558534
2024-05-14,10.455255821266123,9.412503695534198,11.47696290385617
2024-05-15,10.441157040004121,9.502548858163562,11.465314325578191
2024-05-16,10.416142147833215,9.387725845683944,11.402490395738202
2024-05-17,10.372247346061352,9.355043990171277,11.35185628979422
2024-05-20,10.292661580316322,9.252951380944907,11.226823428363817
2024-05-21,10.285752744443274,9.281670996539656,11.392957302006469
2024-05-22,10.263336061336373,9.26550827969437,11.218820059577327
2024-05-23,10.232860545266838,9.209319002022792,11.305943985495567
2024-05-24,10.186629245848312,9.136718464108043,11.145930411570198
2024-05-27,10.120166319958908,9.006231917411386,11.109458114229326
2024-05-28,10.12434911210253,9.072800565019104,11.235652050536588
2024-05-29,10.116155157627608,9.172692132218607,11.070938285908083
2024-05-31,10.07612772153671,9.028858935098945,11.19000324954103
2024-06-03,10.079006055984449,9.09247774897764,11.007591514831596
2024-06-04,10.108065342475145,9.04914037873278,11.077432931321855
2024-06-05,10.124674040680842,9.09436753559235,11.136826566462988
2024-06-06,10.135423815716944,9.109448024666724,11.123668611952342
2024-06-07,10.131692138297888,9.088906030842912,11.183935155251943
2024-06-10,10.190617673837044,9.176895740406023,11.209106632324456
2024-06-11,10.232657278167686,9.141684604656419,11.244745884257643
2024-06-12,10.258832397125005,9.24111148702338,11.279692716181644
2024-06-13,10.285224467293924,9.280994230154903,11.337642386666422
2024-06-14,10.293394265151411,9.27302608763333,11.318091509509397
2024-06-17,10.365892398701613,9.338871627001652,11.358187776675619
2024-06-18,10.405670344251213,9.332057407825905,11.358062065184823
2024-06-19,10.426715539551108,9.41940783168143,11.437273000101255
2024-06-20,10.435845466555001,9.375645999908388,11.466373245609523
2024-06-21,10.424824338947722,9.330037764038607,11.417926320624066
2024-06-24,10.433921661703133,9.412282841343162,11.404653560905578
2024-06-25,10.452670470848725,9.450392000052592,11.449982614449967
2024-06-26,10.453771996927088,9.341906579171942,11.529071619718385
2024-06-27,10.444635029264589,9.435417048742883,11.41944205147594
2024-06-28,10.417573723480455,9.31658307490392,11.399233819366906
2024-07-01,10.396491256389888,9.372055959125817,11.412277882835493
2024-07-02,10.412296428309125,9.39596544814175,11.440951243690353
2024-07-03,10.414352297398954,9.340956460797178,11.440904640292667
2024-07-04,10.410121505441817,9.397248399052707,11.430275374273984
2024-07-05,10.391868047924763,9.360840258730851,11.392180687676928
2024-07-08,10.41859103670776,9.464048915689395,11.467590975665646
2024-07-09,10.456309380817343,9.429094940529922,11.504698192783177
2024-07-10,10.482485324986564,9.533766020823379,11.507712914716699
2024-07-11,10.504011288981774,9.457112154064463,11.553257757500782
2024-07-12,10.512532748991536,9.477991117366894,11.563074417786815
2024-07-15,10.619107760424319,9.616259109128135,11.53328956577902
2024-07-16,10.681074653605739,9.662313848254124,11.665107534972993
2024-07-17,10.729258134617623,9.731791486099958,11.75934578660746
2024-07-18,10.769979247830825,9.752735559932582,11.735774708638921
2024-07-19,10.794374058739987,9.710051841216673,11.816988021696902
2024-07-22,10.924721827355597,9.918464544632856,11.972548755803603
2024-07-23,10.985814510669591,9.909662460279902,11.982470311817341
2024-07-24,11.028548900344312,10.023140130311903,11.992297892692457
2024-07-25,11.05929564980421,10.014110134355755,11.992392436011933
2024-07-26,11.069342690279345,10.100266432289061,12.144414183491673
2024-07-29,11.133355626089667,10.131204859953627,12.183419066748646
2024-07-30,11.165976806728642,10.061150197741155,12.188203581099433
2024-07-31,11.177935065552992,10.134117398683218,12.180410856668717
2024-08-01,11.1762034527704,10.13529166397565,12.245438444676795
2024-08-02,11.15270370198668,10.156267356023866,12.173560185108725
2024-08-05,11.116153242237601,10.061120610175612,12.110595517265246
2024-08-06,11.11738437644108,10.07571253610549,12.074271719173147
2024-08-07,11.099991264373696,10.055042058898145,12.128600802774693
2024-08-08,11.07145522542393,10.028557491728506,12.173708411832873
2024-08-09,11.024139893899639,10.040020873914756,12.00727856678125
2024-08-12,10.937323128124124,9.885909456825594,11.91405651390664
2024-08-13,10.929511753225379,9.895979591527944,11.925257928646296
2024-08-14,10.907034968568743,9.917686406503059,11.971653785506055
2024-08-15,10.877301916722644,9.830752095049007,11.931928523373292
2024-08-16,10.832519620196825,9.845037177564036,11.872025854025374
2024-08-19,10.772988520297398,9.77237776650575,11.72952864159926
2024-08-20,10.779622572177981,9.818878690671223,11.789887332795608
2024-08-21,10.773540336776561,9.805977151966031,11.754263977804083
2024-08-22,10.761668207180243,9.759336832108614,11.788282252237993
2024-08-23,10.735716526365033,9.763345785260613,11.735570585018925
2024-08-26,10.733582013423234,9.733583545908289,11.742398201989959
