Date,VALE3.SA,PETR4.SA,ITUB4.SA,ABEV3.SA
2018-04-13,26.531551361083984,6.1401143074035645,25.05401611328125,17.261213302612305
2018-04-16,26.272018432617188,5.972130298614502,24.686452865600586,17.05342674255371
2018-04-17,27.091909408569336,6.090876579284668,25.093761444091797,17.149898529052734
2018-04-18,28.006179809570312,6.313892841339111,25.57059669494629,17.3280029296875
2018-04-19,28.212636947631836,6.429744243621826,25.332168579101562,17.439315795898438
2018-04-20,28.094661712646484,6.476084232330322,25.277536392211914,17.387371063232422
2018-04-23,28.01797866821289,6.510838508605957,25.322246551513672,17.402210235595703
2018-04-24,28.495765686035156,6.487668514251709,25.198062896728516,17.29831314086914
2018-04-25,28.28342056274414,6.293619155883789,25.04905891418457,17.194427490234375
2018-04-26,28.72580337524414,6.554283142089844,25.630207061767578,17.29831314086914
2018-04-27,28.51935386657715,6.577452659606934,25.580530166625977,17.201847076416016
2018-04-30,28.708106994628906,6.652754783630371,25.33714485168457,17.313159942626953
2018-05-02,28.731706619262695,6.54559326171875,24.196857452392578,16.823373794555664
2018-05-03,28.95585060119629,6.502150535583496,23.719881057739258,16.771427154541016
2018-05-04,29.31566047668457,6.45001745223999,23.4416446685791,16.69721794128418
2018-05-07,29.044328689575195,6.560075283050537,23.47642707824707,16.57848358154297
2018-05-08,29.014833450317383,6.635378360748291,23.550947189331055,16.652692794799805
2018-05-09,29.640077590942383,7.176982402801514,23.625478744506836,16.25937843322754
2018-05-10,30.318410873413086,7.45792293548584,24.271394729614258,16.177745819091797
2018-05-11,31.043922424316406,7.368138313293457,23.88384246826172,16.214855194091797
2018-05-14,32.01128387451172,7.5998430252075195,23.52610969543457,16.1109619140625
2018-05-15,32.23542785644531,7.759137153625488,23.43666648864746,15.925434112548828
2018-05-16,32.972740173339844,7.932913303375244,23.844099044799805,15.962541580200195
2018-05-17,32.666019439697266,7.5158491134643555,22.596994400024414,15.650857925415039
2018-05-18,32.30620574951172,7.428958415985107,22.4379940032959,15.30949592590332
2018-05-21,31.262170791625977,7.255181312561035,22.129941940307617,15.06459903717041
2018-05-22,30.872865676879883,7.171020984649658,22.666542053222656,14.953285217285156
2018-05-23,30.636926651000977,6.7531232833862305,22.239248275756836,14.879075050354004
2018-05-24,30.94365119934082,5.827363967895508,22.53239631652832,15.086864471435547
2018-05-25,30.36559295654297,5.746104717254639,22.33365249633789,14.960707664489746
2018-05-28,30.12375831604004,4.907406330108643,21.38962745666504,14.663867950439453
2018-05-29,29.586984634399414,5.6010003089904785,21.31510353088379,14.537710189819336
2018-05-30,29.864212036132812,5.508133888244629,21.354846954345703,14.611920356750488
2018-06-01,31.120603561401367,4.6897501945495605,21.77980613708496,14.797443389892578
2018-06-04,30.97904396057129,5.087335109710693,22.251983642578125,14.87165355682373
2018-06-05,31.6927547454834,4.814539432525635,21.561119079589844,14.663867950439453
2018-06-06,33.07301330566406,4.7390851974487305,21.014385223388672,14.493185997009277
2018-06-07,32.07026290893555,4.573666572570801,20.40303611755371,14.159239768981934
2018-06-08,30.0175838470459,4.425662040710449,20.45273208618164,14.070186614990234
2018-06-11,29.993989944458008,4.4720940589904785,19.86127471923828,14.092450141906738
2018-06-12,30.495359420776367,4.4866042137146,19.821514129638672,14.010818481445312
2018-06-13,30.40688133239746,4.402444362640381,19.627670288085938,13.884660720825195
2018-06-14,30.501256942749023,4.382131099700928,18.931833267211914,14.04792594909668
2018-06-15,28.979440689086914,4.344403266906738,19.11573028564453,13.892082214355469
2018-06-18,29.026626586914062,4.208005905151367,18.72804832458496,13.877115249633789
2018-06-19,28.4898681640625,4.474996566772461,19.573001861572266,14.071723937988281
2018-06-20,28.790687561035156,4.704260349273682,19.935823440551758,13.877115249633789
2018-06-21,27.846920013427734,4.382131099700928,19.404008865356445,13.570230484008789
2018-06-22,28.318801879882812,4.385032653808594,19.55312728881836,13.592684745788574
2018-06-25,27.817434310913086,4.556255340576172,19.592884063720703,13.637595176696777
2018-06-26,28.51345443725586,4.65492582321167,19.52826499938965,13.540291786193848
2018-06-27,28.401382446289062,4.802931308746338,19.175373077392578,13.435501098632812
2018-06-28,28.944046020507812,4.817440986633301,19.707199096679688,13.480411529541016
2018-06-29,29.250778198242188,4.9886627197265625,20.050153732299805,13.457956314086914
2018-07-02,28.76119613647461,5.06992244720459,20.05512237548828,13.577716827392578
2018-07-03,28.289318084716797,5.078627586364746,20.527305603027344,13.540291786193848
2018-07-04,28.330602645874023,5.1105499267578125,20.860307693481445,13.547775268554688
2018-07-05,29.31566047668457,5.183103084564209,20.72610855102539,13.77232551574707
2018-07-06,29.693161010742188,5.2063188552856445,20.914981842041016,13.540291786193848
2018-07-10,29.215381622314453,5.151180267333984,20.969655990600586,13.615141868591309
2018-07-11,28.820180892944336,5.052509307861328,21.054147720336914,13.405562400817871
2018-07-12,29.75804328918457,5.209221363067627,21.451770782470703,13.652567863464355
2018-07-13,29.675466537475586,5.255655765533447,21.99850082397461,13.802265167236328
2018-07-16,29.492612838745117,5.188907146453857,21.918981552124023,14.183995246887207
2018-07-17,29.905506134033203,5.307892799377441,22.33150863647461,14.348669052124023
2018-07-18,30.347898483276367,5.2382426261901855,22.04821014404297,14.04178237915039
2018-07-19,29.15639877319336,5.339813709259033,22.36630630493164,14.13160514831543
2018-07-20,28.737607955932617,5.598099231719971,23.002498626708984,14.064240455627441
2018-07-23,29.25667381286621,5.589393615722656,22.56014060974121,13.959449768066406
2018-07-24,30.265321731567383,5.705476760864258,22.54523277282715,14.198967933654785
2018-07-25,30.52484893798828,5.792538166046143,23.255985260009766,14.14657211303711
2018-07-26,31.132400512695312,5.632922649383545,22.888181686401367,14.887585639953613
2018-07-27,31.527603149414062,5.73739767074585,23.012435913085938,14.8277006149292
2018-07-30,32.04667282104492,5.772224426269531,23.34544563293457,14.745370864868164
2018-07-31,32.347496032714844,5.722888469696045,22.36630630493164,14.528304100036621
2018-08-01,31.29756736755371,5.807049751281738,22.647220611572266,14.558248519897461
2018-08-02,31.16779136657715,5.923131465911865,22.726774215698242,14.438488006591797
2018-08-03,31.890172958374023,6.126276016235352,23.268709182739258,14.445969581604004
2018-08-06,31.799142837524414,6.105961322784424,23.099658966064453,14.445969581604004
2018-08-07,32.011539459228516,6.010193824768066,22.960451126098633,14.348669052124023
2018-08-08,31.799142837524414,5.8447747230529785,22.423471450805664,14.341181755065918
2018-08-09,31.45930290222168,5.902817249298096,22.304149627685547,14.423516273498535
2018-08-10,31.380407333374023,5.685160160064697,21.493728637695312,14.154059410095215
2018-08-13,31.726320266723633,5.815754413604736,21.662776947021484,14.326212882995605
2018-08-14,32.01760482788086,5.812845706939697,22.110252380371094,14.528304100036621
2018-08-15,30.591495513916016,5.542276859283447,21.96108627319336,14.535792350769043
2018-08-16,30.17276954650879,5.513184070587158,21.931259155273438,14.228907585144043
2018-08-17,30.828174591064453,5.370627403259277,21.369428634643555,14.356152534484863
2018-08-20,31.216562271118164,5.341533660888672,21.20746612548828,14.333694458007812
2018-08-21,31.392547607421875,5.155335903167725,20.933208465576172,14.206452369689941
2018-08-22,32.34530258178711,5.338624000549316,21.43185806274414,14.14657211303711
2018-08-23,32.375648498535156,5.222249984741211,20.59911346435547,14.176513671875
2018-08-24,32.86113357543945,5.324077606201172,20.75369644165039,14.27381706237793
2018-08-27,33.78355026245117,5.443359851837158,21.44183349609375,14.31872844696045
2018-08-28,33.77141571044922,5.338624000549316,21.292238235473633,14.296273231506348
2018-08-29,33.510467529296875,5.615009307861328,21.646278381347656,14.408546447753906
2018-08-30,33.11601257324219,5.469544410705566,20.79359245300293,14.221424102783203
2018-08-31,32.53950119018555,5.603374481201172,21.07781982421875,14.109149932861328
2018-09-03,32.80044937133789,5.527730464935303,20.77862548828125,13.944478988647461
2018-09-04,31.556400299072266,5.425904750823975,20.59911346435547,13.480411529541016
2018-09-05,31.647422790527344,5.454995632171631,20.718791961669922,13.577716827392578
2018-09-06,32.45454025268555,5.524820804595947,21.24237632751465,13.712444305419922
2018-09-10,32.296756744384766,5.603374481201172,21.436845779418945,13.68998908996582
2018-09-11,31.91444206237793,5.382264137268066,20.69883918762207,13.615141868591309
2018-09-12,32.436336517333984,5.513184070587158,20.75868034362793,13.809751510620117
2018-09-13,32.6365966796875,5.443359851837158,20.64399528503418,13.719931602478027
2018-09-14,33.498329162597656,5.466635227203369,21.00800323486328,13.64508056640625
2018-09-17,33.40122985839844,5.644102573394775,21.506650924682617,13.742385864257812
2018-09-18,34.797000885009766,5.891396522521973,21.486705780029297,14.064240455627441
2018-09-19,35.549495697021484,5.812845706939697,21.636301040649414,14.064240455627441
2018-09-20,35.998565673828125,5.780843257904053,21.49668312072754,14.034296989440918
2018-09-21,37.024147033691406,5.859394073486328,21.860694885253906,14.109149932861328
2018-09-24,36.532596588134766,5.818664073944092,21.317171096801758,13.764841079711914
2018-09-25,37.746307373046875,5.841938018798828,21.367029190063477,13.77232551574707
2018-09-26,36.41729736328125,5.873941898345947,21.601398468017578,13.99687385559082
2018-09-27,36.09566116333008,6.243427276611328,22.19478416442871,13.832204818725586
2018-09-28,36.301998138427734,6.1357808113098145,22.005300521850586,13.727416038513184
2018-10-01,36.65397262573242,6.109596252441406,21.750993728637695,13.794780731201172
2018-10-02,37.13945770263672,6.639095306396484,22.58871841430664,13.660051345825195
2018-10-03,36.38088607788086,6.921300888061523,23.610946655273438,13.570230484008789
2018-10-04,35.683006286621094,6.988215446472168,23.63587188720703,13.375621795654297
2018-10-05,34.88802719116211,6.970759391784668,23.556093215942383,13.210952758789062
2018-10-08,34.621009826660156,7.738824367523193,24.957294464111328,13.47292709350586
2018-10-09,35.015464782714844,7.802826404571533,24.827638626098633,13.083709716796875
2018-10-10,33.917057037353516,7.578807353973389,23.969970703125,12.874129295349121
2018-10-11,34.27510452270508,7.357700347900391,23.685731887817383,12.716944694519043
2018-10-15,34.997257232666016,7.497349739074707,23.96000099182129,12.672038078308105
2018-10-16,35.015464782714844,7.7766432762146,24.91740608215332,13.031312942504883
2018-10-17,35.683006286621094,7.695183277130127,24.658105850219727,12.76185417175293
2018-10-18,34.28723907470703,7.476983547210693,23.925098419189453,12.462456703186035
2018-10-19,34.305442810058594,7.540987968444824,23.900161743164062,12.619640350341797
2018-10-22,35.422054290771484,7.71845817565918,24.249208450317383,12.589701652526855
2018-10-23,34.43895721435547,7.62244987487793,24.333984375,12.44748592376709
2018-10-24,33.03105163574219,7.471163749694824,23.700708389282227,11.89360237121582
2018-10-25,33.140281677246094,7.657362937927246,23.974960327148438,11.227438926696777
2018-10-26,33.74107360839844,8.029753684997559,24.423742294311523,11.369653701782227
2018-10-29,32.22393798828125,7.686453819274902,23.974960327148438,11.54929256439209
2018-10-30,32.69121551513672,8.146129608154297,24.678054809570312,12.013359069824219
2018-10-31,34.414676666259766,8.035573959350586,24.558366775512695,12.230423927307129
2018-11-01,34.89409255981445,7.948294639587402,24.90244483947754,12.252878189086914
2018-11-05,34.91230010986328,8.19267749786377,25.17171859741211,12.320243835449219
2018-11-06,34.73023986816406,7.910472393035889,25.331275939941406,12.454971313476562
2018-11-07,34.94871139526367,7.6515421867370605,25.356212615966797,12.237909317016602
2018-11-08,34.602806091308594,7.375156402587891,25.007152557373047,11.758871078491211
2018-11-09,33.1645622253418,7.407158374786377,25.321304321289062,12.03581428527832
2018-11-12,33.28592300415039,7.369337558746338,25.39111328125,11.938508987426758
2018-11-13,34.147666931152344,7.052220344543457,25.296367645263672,11.796296119689941
2018-11-14,33.474056243896484,7.302423000335693,25.515777587890625,11.998391151428223
2018-11-16,34.07484436035156,7.506075382232666,26.30364227294922,12.350183486938477
2018-11-19,33.601497650146484,7.56426477432251,26.288681030273438,12.320243835449219
2018-11-21,33.091739654541016,7.322789192199707,25.947105407714844,12.260361671447754
2018-11-22,32.79438018798828,7.346153736114502,25.887271881103516,12.350183486938477
2018-11-23,30.555086135864258,7.118322372436523,25.857351303100586,12.12563419342041
2018-11-26,30.415512084960938,7.083271026611328,25.431001663208008,12.08820915222168
2018-11-27,30.29414176940918,7.457151412963867,26.291168212890625,12.38012409210205
2018-11-28,31.73845672607422,7.413337707519531,26.949390411376953,12.492398262023926
2018-11-29,31.556400299072266,7.351998805999756,27.188732147216797,12.454971313476562
2018-11-30,32.04187774658203,7.436705112457275,26.941904067993164,12.664551734924316
2018-12-03,32.836856842041016,7.57690954208374,26.60143280029297,12.529823303222656
2018-12-04,32.090431213378906,7.40165376663208,26.571504592895508,12.462456703186035
2018-12-05,32.04187774658203,7.465914726257324,26.58648109436035,12.38012409210205
2018-12-06,31.73845672607422,7.182584762573242,26.825923919677734,12.267847061157227
2018-12-07,31.12552833557129,7.235159873962402,26.608919143676758,12.058271408081055
2018-12-10,30.464061737060547,6.846674919128418,25.898048400878906,11.89360237121582
2018-12-11,30.706804275512695,6.802861213684082,26.13002586364746,11.938508987426758
2018-12-12,30.56722640991211,6.805781364440918,26.309616088867188,11.938508987426758
2018-12-13,30.706804275512695,6.823310852050781,26.773544311523438,12.215453147888184
2018-12-14,30.876726150512695,6.732758045196533,26.578990936279297,12.020844459533691
2018-12-17,31.101261138916016,6.680182456970215,25.86812400817871,12.050785064697266
2018-12-18,31.216562271118164,6.426060199737549,26.27967643737793,11.886116027832031
2018-12-19,30.348758697509766,6.499083995819092,25.927989959716797,11.763893127441406
2018-12-20,30.227386474609375,6.27709436416626,25.920499801635742,11.618755340576172
2018-12-21,30.86458969116211,6.294617652893066,25.800777435302734,11.588200569152832
2018-12-26,30.609703063964844,6.550398826599121,25.239564895629883,11.56528377532959
2018-12-27,30.039264678955078,6.547379493713379,25.666088104248047,11.5347261428833
2018-12-28,30.949541091918945,6.852540493011475,26.573057174682617,11.748616218566895
2019-01-02,31.004159927368164,7.269495487213135,27.707561492919922,12.336810111999512
2019-01-03,29.735836029052734,7.447756767272949,28.164371490478516,12.474309921264648
2019-01-04,31.67170524597168,7.468904972076416,27.692596435546875,12.642364501953125
2019-01-07,31.50177764892578,7.586739540100098,27.745004653930664,12.588892936706543
2019-01-08,31.805208206176758,7.541419506072998,28.096965789794922,12.336810111999512
2019-01-09,32.58197784423828,7.698531627655029,28.523826599121094,12.512503623962402
2019-01-10,32.22393798828125,7.632061004638672,28.329120635986328,12.871532440185547
2019-01-11,31.78700065612793,7.550483703613281,28.15687370300293,13.207643508911133
2019-01-14,31.920513153076172,7.508182525634766,28.366567611694336,13.398618698120117
2019-01-15,31.7687931060791,7.502140998840332,27.924741744995117,13.52083969116211
2019-01-16,31.950857162475586,7.499119758605957,27.842365264892578,13.597228050231934
2019-01-17,32.90968322753906,7.6018476486206055,27.842365264892578,13.635422706604004
2019-01-18,33.2313117980957,7.67435884475708,28.20181655883789,13.750005722045898
2019-01-21,33.546878814697266,7.713639736175537,27.969667434692383,13.750005722045898
2019-01-22,33.42551040649414,7.592784404754639,27.924741744995117,13.398618698120117
2019-01-23,33.77141571044922,7.683424472808838,28.11195182800293,13.123616218566895
2019-01-24,34.07484436035156,7.716657638549805,28.07451629638672,13.108338356018066
2019-01-28,25.706327438354492,7.484012126922607,28.57624626159668,13.711810111999512
2019-01-29,25.936933517456055,7.665297985076904,28.366567611694336,13.6506986618042
2019-01-30,28.27938461303711,7.74083137512207,28.546297073364258,13.72708797454834
2019-01-31,27.611848831176758,7.72874641418457,29.040525436401367,13.375701904296875
2019-02-01,28.066987991333008,7.7952165603637695,29.062997817993164,13.834033012390137
2019-02-04,27.114227294921875,7.8647074699401855,29.721973419189453,14.093756675720215
2019-02-05,27.017127990722656,7.879816055297852,28.456417083740234,14.238893508911133
2019-02-06,25.767017364501953,7.701554775238037,27.25826072692871,13.818754196166992
2019-02-07,25.23904800415039,7.580697059631348,27.355609893798828,14.322920799255371
2019-02-08,26.19181251525879,7.592784404754639,27.939720153808594,13.918059349060059
2019-02-11,25.499996185302734,7.505161762237549,27.625194549560547,14.292365074157715
2019-02-12,26.883625030517578,7.771047115325928,28.284196853637695,14.261809349060059
2019-02-13,27.605783462524414,7.870750904083252,27.640180587768555,14.047922134399414
2019-02-14,27.70895004272461,8.142679214477539,28.374053955078125,14.200701713562012
2019-02-15,27.84244728088379,8.109442710876465,28.081998825073242,14.124310493469238
2019-02-18,27.46013641357422,8.085271835327148,27.6326904296875,13.895145416259766
2019-02-19,27.605783462524414,8.272598266601562,28.269214630126953,13.994447708129883
2019-02-20,27.79390525817871,8.16987133026123,27.909759521484375,13.86458683013916
2019-02-21,27.539026260375977,8.278641700744629,28.418987274169922,13.994447708129883
2019-02-22,28.516063690185547,8.197063446044922,28.234676361083984,13.994447708129883
2019-02-25,28.59494972229004,8.067143440246582,27.803373336791992,14.047922134399414
2019-02-26,28.643497467041016,8.03088665008545,27.90350341796875,14.124310493469238
2019-02-27,28.41896629333496,8.181954383850098,27.657045364379883,14.025005340576172
2019-02-28,28.582813262939453,8.175914764404297,27.133325576782227,13.161809921264648
2019-03-01,28.364349365234375,8.067143440246582,26.84438705444336,12.80278205871582
2019-03-06,29.159324645996094,8.085271835327148,26.852079391479492,12.504865646362305
2019-03-07,29.650876998901367,8.088292121887207,27.22193145751953,12.749309539794922
2019-03-08,29.644807815551758,8.05807876586914,27.5455379486084,12.672922134399414
2019-03-11,30.269866943359375,8.384389877319336,28.447038650512695,13.070143699645996
2019-03-12,30.32448387145996,8.308855056762695,28.5086727142334,12.986116409301758
2019-03-13,30.767484664916992,8.49013900756836,28.81687355041504,12.9097261428833
2019-03-14,30.7735595703125,8.517332077026367,28.36227798461914,12.72639274597168
2019-03-15,30.67645835876465,8.5354585647583,28.354572296142578,12.80278205871582
2019-03-18,30.621843338012695,8.68350887298584,28.40080451965332,13.222922325134277
2019-03-19,31.495710372924805,8.822494506835938,27.7381649017334,13.131255149841309
2019-03-20,30.68252944946289,8.75300121307373,27.114065170288086,12.986116409301758
2019-03-21,30.882793426513672,8.629124641418457,26.636341094970703,12.970837593078613
2019-03-22,30.37303924560547,8.157785415649414,25.850439071655273,12.772226333618164
2019-03-25,30.069602966308594,8.260512351989746,25.888959884643555,12.619450569152832
2019-03-26,30.512609481811523,8.650272369384766,26.158641815185547,12.978476524353027
2019-03-27,30.099950790405273,8.260512351989746,25.272560119628906,12.63472843170166
2019-03-28,29.917892456054688,8.478055000305176,26.27420997619629,12.795144081115723
2019-03-29,30.907068252563477,8.478055000305176,26.528478622436523,12.856253623962402
2019-04-01,31.920513153076172,8.45992660522461,26.320438385009766,12.848615646362305
2019-04-02,31.331857681274414,8.547545433044434,25.904369354248047,12.810420989990234
2019-04-03,31.422887802124023,8.320940971374512,25.673221588134766,12.86389446258545
2019-04-04,31.653493881225586,8.601930618286133,26.058473587036133,13.230560302734375
2019-04-05,31.544260025024414,8.695594787597656,26.620941162109375,13.322227478027344
2019-04-08,32.399925231933594,8.837599754333496,26.45912742614746,13.253478050231934
2019-04-09,31.7687931060791,8.810406684875488,26.312732696533203,13.513198852539062
2019-04-10,31.410751342773438,8.695594787597656,26.26650619506836,13.406255722045898
2019-04-11,31.428958892822266,8.45992660522461,25.65781021118164,13.177088737487793
2019-04-12,31.24083137512207,7.804281711578369,25.38812828063965,13.031949043273926
2019-04-15,31.149805068969727,7.8344950675964355,25.372722625732422,13.306950569152832
2019-04-16,32.22393798828125,8.073185920715332,25.349599838256836,13.39097785949707
2019-04-17,31.708112716674805,8.082249641418457,24.95664405822754,13.024310111999512
2019-04-18,31.90837287902832,8.339068412780762,25.295669555664062,13.047226905822754
2019-04-22,31.1315975189209,8.290727615356445,25.226316452026367,13.368060111999512
2019-04-23,31.507848739624023,8.363241195678711,25.5499324798584,13.497920989990234
2019-04-24,30.561159133911133,8.339068412780762,25.588459014892578,13.536115646362305
2019-04-25,30.54294776916504,8.399497032165527,25.981414794921875,13.986810684204102
2019-04-26,30.597564697265625,8.239099502563477,26.043060302734375,13.971531867980957
2019-04-29,30.49440574645996,8.275381088256836,25.83502769470215,14.017364501953125
2019-04-30,30.403377532958984,8.196768760681152,26.06618309020996,14.109033584594727
2019-05-02,29.699424743652344,8.081875801086426,26.2396240234375,13.711810111999512
2019-05-03,30.585433959960938,8.118157386779785,25.9852352142334,13.688894271850586
2019-05-06,30.1363582611084,8.093968391418457,25.414813995361328,13.79583740234375
2019-05-07,30.1606388092041,7.966981887817383,25.12959861755371,13.482644081115723
2019-05-08,29.735836029052734,8.275381088256836,25.414813995361328,13.688894271850586
2019-05-09,29.456680297851562,8.11210823059082,25.09876251220703,13.360421180725098
2019-05-10,30.014989852905273,8.066757202148438,24.983137130737305,13.21528148651123
2019-05-13,28.78307342529297,7.830922603607178,24.59000015258789,12.993755340576172
2019-05-14,28.88017463684082,7.8611578941345215,24.47437858581543,12.94028377532959
2019-05-15,29.09864616394043,7.824875354766846,24.551467895507812,12.688199996948242
2019-05-16,28.15801429748535,7.640439033508301,24.235408782958984,12.711115837097168
2019-05-17,28.959064483642578,7.462052345275879,24.281667709350586,12.596532821655273
2019-05-20,28.37041473388672,7.716028690338135,24.91377067565918,12.596532821655273
2019-05-21,28.770936965942383,8.009312629699707,25.877315521240234,13.054866790771484
2019-05-22,28.801279067993164,7.978959560394287,25.90044593811035,13.146531105041504
2019-05-23,29.01974868774414,7.842385768890381,25.846487045288086,13.146531105041504
2019-05-24,29.31711196899414,7.918262481689453,25.461061477661133,13.031949043273926
2019-05-27,30.45799446105957,7.963785648345947,25.55355453491211,13.154170989990234
2019-05-28,30.49440574645996,8.133745193481445,26.270444869995117,13.222922325134277
2019-05-29,30.1606388092041,8.042695999145508,26.7637939453125,13.184727668762207
2019-05-30,30.348758697509766,7.9364705085754395,27.041301727294922,13.314586639404297
2019-05-31,29.735836029052734,7.754371166229248,26.979631423950195,13.406255722045898
2019-06-03,29.63266944885254,7.887910842895508,27.052892684936523,13.306950569152832
2019-06-04,29.802589416503906,7.951646327972412,27.00661849975586,13.253478050231934
2019-06-05,29.36565399169922,7.848455905914307,26.482215881347656,13.299309730529785
2019-06-06,29.614465713500977,7.975925445556641,26.759845733642578,13.475004196166992
2019-06-07,29.529504776000977,8.121604919433594,27.045175552368164,13.452089309692383
2019-06-10,29.335308074951172,8.088218688964844,26.705860137939453,13.482644081115723
2019-06-11,31.210494995117188,8.24300479888916,26.836965560913086,13.536115646362305
